t [ns],Omega(t) [rad/s],Area(t) [rad],|G>|^2,|X1>|^2,|X2>|^2,|XX>|^2,G_X_out_H,G_X_out_V,X_XX_out_H,X_XX_out_V
0.966,19.892119060863422,0.7799975671398549,0.8769576654367147,0.010075879868442014,0.010075879868442014,0.10289057482640133,0.0009435253360661024,0.011019405204508117,0.0009435253360661024,0.011019405204508117
0.968,20.42426441611633,0.8203139506168347,0.8648766376472952,0.011259420223605586,0.011259420223605586,0.11260452190549376,0.0010735693583787814,0.012332989581984368,0.0010735693583787814,0.012332989581984368
0.97,20.937119288805054,0.861675334321756,0.8520279441317631,0.01254969658550206,0.01254969658550206,0.12287266269723289,0.0012186999633688291,0.01376839654887089,0.0012186999633688291,0.01376839654887089
0.972,21.428538881977033,0.9040409924925381,0.838413398023717,0.013952067719928773,0.013952067719928773,0.13368246653642551,0.0013802528039169404,0.015332320523845713,0.0013802528039169404,0.015332320523845713
0.974,21.896430358292807,0.947365961732808,0.8240415419842158,0.015471607825830144,0.015471607825830144,0.14501524236412408,0.001559627410296316,0.01703123523612646,0.001559627410296316,0.017031235236126457
0.976,22.33876759333286,0.9916011596844336,0.8089274295545734,0.017113084975810232,0.017113084975810232,0.1568464004938062,0.0017582834879020766,0.018871368463712308,0.0017582834879020766,0.018871368463712308
0.9780000000000001,22.7536057239515,1.036693533001718,0.7930932592531161,0.01888085910463521,0.01888085910463521,0.1691450225376136,0.0019777370778307725,0.020858596182465983,0.0019777370778307725,0.020858596182465983
0.9800000000000001,23.139095346268075,1.0825862340719377,0.7765681970331765,0.020778824328015057,0.020778824328015057,0.18187415431079354,0.0022195539678768346,0.022998378295891894,0.0022195539678768346,0.022998378295891894
0.9820000000000001,23.493496218790657,1.1292188256369964,0.759388629457234,0.02281034568588972,0.02281034568588972,0.19499067917098684,0.0024853461544123295,0.02529569184030205,0.0024853461544123295,0.02529569184030205
0.9840000000000001,23.815190328952042,1.1765275121847392,0.7415977950406483,0.024978171129328514,0.024978171129328514,0.20844586270069465,0.002776760784402313,0.027754931913730827,0.002776760784402313,0.027754931913730827
0.9860000000000001,24.10269418600377,1.224445396699695,0.7232458470317286,0.027284407772179116,0.027284407772179116,0.2221853374239132,0.0030954785430195066,0.03037988631519862,0.0030954785430195066,0.03037988631519862
0.9880000000000001,24.35467020972174,1.2729027610954207,0.7043890502320558,0.02973041791334806,0.02973041791334806,0.23615011394124852,0.003443197012543425,0.033173614925891486,0.003443197012543425,0.033173614925891486
0.9900000000000001,24.569937092665086,1.3218273683978075,0.6850898745478745,0.03231682786178731,0.03231682786178731,0.25027646972855117,0.003821632266402141,0.03613846012818945,0.003821632266402141,0.03613846012818945
0.9920000000000001,24.74747902370353,1.3711447845141762,0.6654155681072061,0.035043428862751844,0.035043428862751844,0.26449757416729025,0.004232496277495273,0.039275925140247116,0.004232496277495273,0.039275925140247116
0.9940000000000001,24.88645367206479,1.4207787172099446,0.6454384776130603,0.037909205270501074,0.037909205270501074,0.27874311184593764,0.004677502399163163,0.042586707669664235,0.004677502399163163,0.04258670766966424
0.9960000000000001,24.986198844103598,1.470651369726113,0.6252339212596324,0.0409122640940881,0.0409122640940881,0.2929415505521914,0.0051583373836675064,0.04607060147775561,0.0051583373836675064,0.04607060147775561
0.9980000000000001,25.046237739184875,1.5206838063094015,0.6048808541533524,0.04404986611782568,0.04404986611782568,0.30701941361099644,0.005676670670288479,0.04972653678811416,0.005676670670288479,0.04972653678811416
1.0,25.06628274631001,1.5707963267948963,0.5844591140705458,0.04731840564954097,0.04731840564954097,0.3209040746303723,0.00623412252870562,0.05355252817824659,0.00623412252870562,0.05355252817824659
1.002,25.046237739184875,1.6209088472803912,0.5640504393463706,0.050713429262657615,0.050713429262657615,0.3345227021283142,0.006832276301196745,0.057545705563854355,0.006832276301196745,0.057545705563854355
1.004,24.986198844103598,1.6709412838636797,0.5437353109510052,0.05422967993142618,0.05422967993142618,0.3478053291861425,0.00747264497749581,0.061702324908921996,0.00747264497749581,0.061702324908921996
1.006,24.88645367206479,1.720813936379848,0.5235942181179813,0.057861093520780796,0.057861093520780796,0.3606835948404571,0.008156684922880152,0.06601777844366095,0.008156684922880152,0.06601777844366095
1.008,24.74747902370353,1.7704478690756165,0.5037044301713113,0.06160090983564934,0.06160090983564934,0.37309375015739044,0.00888576363841917,0.07048667347406852,0.00888576363841917,0.0704866734740685
1.01,24.569937092665086,1.8197652851919852,0.48414132699594764,0.06544164576804071,0.06544164576804071,0.3849753814679709,0.009661173206997603,0.07510281897503832,0.009661173206997603,0.07510281897503832
1.012,24.35467020972174,1.868689892494372,0.4649754688474211,0.06937526208582097,0.06937526208582097,0.396274006980937,0.010484101961211358,0.07985936404703234,0.010484101961211358,0.07985936404703234
1.014,24.10269418600377,1.9171472568900976,0.4462737920082451,0.07339312219110135,0.07339312219110135,0.4069399636095522,0.011355646000266145,0.0847487681913675,0.011355646000266145,0.0847487681913675
1.016,23.815190328952042,1.9650651414050535,0.4280972878272895,0.07748619070443846,0.07748619070443846,0.4169303307638335,0.012276786925891793,0.08976297763033025,0.012276786925891793,0.08976297763033025
1.018,23.493496218790657,2.0123738279527963,0.41050191869320785,0.08164499548062476,0.08164499548062476,0.4262080903455426,0.013248400348091233,0.09489339582871599,0.013248400348091233,0.09489339582871599
1.02,23.139095346268075,2.0590064195178552,0.39353707627991064,0.08585982535187772,0.08585982535187772,0.4347432730163341,0.014271240803127895,0.10013106615500562,0.014271240803127895,0.10013106615500562
1.022,22.7536057239515,2.1048991205880747,0.37724618997396114,0.09012071733550146,0.09012071733550146,0.44251237535503596,0.015345947129488906,0.10546666446499037,0.015345947129488906,0.10546666446499037
1.0240000000000002,22.33876759333286,2.1499914939053593,0.36166593657846113,0.09441762049087511,0.09441762049087511,0.44949882243978884,0.016473034250607393,0.1108906547414825,0.016473034250607393,0.1108906547414825
1.0260000000000002,21.896430358292807,2.194226691856985,0.3468266631682744,0.09874042355289234,0.09874042355289234,0.45569248972594095,0.01765289656442227,0.11639332011731461,0.01765289656442227,0.11639332011731461
1.0280000000000002,21.428538881977033,2.237551661097255,0.3327521260322161,0.1030790670604799,0.1030790670604799,0.4610897398468243,0.01888580473303573,0.12196487179351563,0.01888580473303573,0.12196487179351563
1.0300000000000002,20.937119288805054,2.279917319268037,0.3194599432705632,0.10742360976438178,0.10742360976438178,0.4656928372006735,0.020171909143564603,0.12759551890794638,0.020171909143564603,0.12759551890794638
1.0320000000000003,20.42426441611633,2.3212787029729585,0.30696157747543085,0.11176428771777788,0.11176428771777788,0.4695098470890135,0.021511239273748595,0.13327552699152648,0.021511239273748595,0.13327552699152645
1.0340000000000003,19.892119060863422,2.361595086449938,0.295262993933377,0.11609160733908383,0.11609160733908383,0.4725537913884553,0.02290370910612433,0.13899531644520818,0.02290370910612433,0.13899531644520818
1.0360000000000003,19.342865165808934,2.400830070676611,0.28436464958636726,0.12039636016588526,0.12039636016588526,0.4748426300818623,0.024349116915599264,0.14474547708148452,0.024349116915599264,0.14474547708148455
1.038,18.778707086928797,2.4389516429293487,0.2742624418607719,0.12466972594090278,0.12466972594090278,0.4763981062574226,0.02584715389734737,0.15051687983825018,0.02584715389734737,0.15051687983825018
1.04,18.201857079249866,2.4759322070955276,0.26494755569479256,0.12890325710379452,0.12890325710379452,0.4772459300976183,0.027397402817541452,0.15630065992133596,0.027397402817541452,0.15630065992133596
1.042,17.614521132262354,2.51174858530704,0.2564076922377362,0.1330889748696374,0.1330889748696374,0.4774143580229892,0.028999350367069528,0.1620883252367069,0.028999350367069528,0.1620883252367069
1.044,17.018885278476215,2.546381991717779,0.24862672152992082,0.13721933895120111,0.13721933895120111,0.47693460056767684,0.030652383830188187,0.16787172278138932,0.030652383830188187,0.16787172278138932
1.046,16.417102489784902,2.57981797948604,0.2415861038023818,0.14128732259019341,0.14128732259019341,0.4758392510172315,0.03235580694508522,0.1736431295352786,0.03235580694508522,0.1736431295352786
1.048,15.811280266225765,2.612046362242051,0.23526437463228994,0.1452863810334275,0.1452863810334275,0.47416286330085533,0.0341088344465129,0.17939521547994042,0.0341088344465129,0.17939521547994042
1.05,15.203469010662797,2.6430611115189393,0.22963862816256897,0.14921049673921796,0.14921049673921796,0.4719403783589952,0.035910610607556355,0.1851211073467743,0.035910610607556355,0.1851211073467743
1.052,14.595651271053447,2.6728602318006556,0.22468391060445334,0.15305415589389848,0.15305415589389848,0.46920777760775007,0.0377602020974855,0.190814357991384,0.0377602020974855,0.190814357991384
1.054,13.989731919491938,2.701445614991201,0.22037462765620588,0.1568123611905107,0.1568123611905107,0.4660006499627731,0.03965661796546839,0.1964689791559791,0.03965661796546839,0.1964689791559791
1.056,13.38752932434481,2.728822876235038,0.21668393795502583,0.16048062048352474,0.16048062048352474,0.4623548210779248,0.04159880165984207,0.20207942214336683,0.04159880165984207,0.20207942214336683
1.058,12.790767558706499,2.7550011731180892,0.21358497054499076,0.16405493035476157,0.16405493035476157,0.45830516874548627,0.04358565101959645,0.207640581374358,0.04358565101959645,0.20764058137435804
1.06,12.20106967529691,2.7799930103520927,0.21105029771367884,0.16753177605917965,0.16753177605917965,0.4538861501679618,0.04561601050406781,0.21314778656324745,0.04561601050406781,0.21314778656324745
1.062,11.619952064983835,2.8038140320923732,0.20905289121646625,0.17090809361077025,0.17090809361077025,0.44913092156199347,0.047688689769176375,0.21859678337994662,0.047688689769176375,0.21859678337994662
1.064,11.048819903515593,2.8264828040608725,0.20756572425528624,0.1741812763316441,0.1741812763316441,0.4440717230814255,0.049802457171276564,0.22398373350292067,0.049802457171276564,0.22398373350292067
1.066,10.48896367895562,2.8480205876433438,0.2065624443871611,0.1773491259038749,0.1773491259038749,0.43873930380508913,0.051956055682168094,0.22930518158604296,0.051956055682168094,0.22930518158604296
1.068,9.941556780867618,2.868451108103167,0.20601711874717038,0.18040985853734803,0.18040985853734803,0.4331631641781336,0.05414819859629193,0.23455805713363995,0.05414819859629193,0.23455805713363995
1.07,9.407654121637496,2.8878003190056725,0.20590464636852862,0.18336205617234,0.18336205617234,0.42737124128679155,0.05637758184597597,0.23973963801831596,0.05637758184597597,0.239739638018316
1.0720000000000003,8.88819175054838,2.9060961648778583,0.20620062671737216,0.18620466505411037,0.18620466505411037,0.4213900431744071,0.0586428825123796,0.24484754756649,0.0586428825123796,0.24484754756649
1.0740000000000003,8.38398741243976,2.9233683440408464,0.20688157045560554,0.18893695626156973,0.18893695626156973,0.4152445170212552,0.06094276717593649,0.2498797234375062,0.06094276717593649,0.2498797234375062
1.0760000000000003,7.8957419950525445,2.9396480734483386,0.20792484482107734,0.19155851240089633,0.19155851240089633,0.4089581303771302,0.06327589316292105,0.25483440556381737,0.06327589316292105,0.25483440556381737
1.0780000000000003,7.424041802544474,2.9549678572459355,0.2093087597819865,0.1940692015489796,0.1940692015489796,0.40255283712005413,0.0656409133873426,0.2597101149363222,0.0656409133873426,0.2597101149363222
1.0800000000000003,6.969361587180481,2.9693612606356603,0.21101253979011542,0.19646915213015498,0.19646915213015498,0.3960491559495749,0.0680364796464191,0.26450563177657416,0.0680364796464191,0.26450563177657416
1.0820000000000003,6.532068266879849,2.982862690489721,0.21301634999341823,0.19875874046686665,0.19875874046686665,0.38946616907284853,0.0704612447473871,0.2692199852142538,0.0704612447473871,0.2692199852142538
1.0840000000000003,6.112425253125614,2.9955071840097265,0.2153012622876429,0.2009385559241583,0.2009385559241583,0.3828216258640404,0.07291386712042322,0.2738524230445815,0.07291386712042322,0.27385242304458157
1.086,5.7105973116904565,3.0073302065745424,0.21784926309249356,0.20300940031097103,0.20300940031097103,0.37613193628556435,0.07539301100036291,0.2784024113113339,0.07539301100036291,0.2784024113113339
1.088,5.326655877667113,3.0183674597639,0.22064319927780793,0.20497224627828897,0.20497224627828897,0.3694123081656143,0.07789735170815469,0.2828695979864436,0.07789735170815469,0.2828695979864436
1.09,4.960584746356789,3.0286547003879236,0.2236667895446602,0.20682824581548492,0.20682824581548492,0.36267671882437,0.08042557456976673,0.28725382038525166,0.08042557456976673,0.28725382038525166
1.092,4.612286062599507,3.03822757119688,0.22690454830351908,0.20857868511603778,0.20857868511603778,0.3559380814644054,0.08297638033042498,0.29155506544646276,0.08297638033042498,0.2915550654464628
1.094,4.281586533049028,3.0471214437925287,0.2303418087447849,0.21022499909934597,0.21022499909934597,0.3492081930565231,0.08554848337767926,0.2957734824770252,0.08554848337767926,0.2957734824770252
1.096,3.968243788616239,3.055371274114194,0.23396462999835252,0.21176872573830108,0.21176872573830108,0.3424979185250456,0.08814061687570864,0.2999093426140097,0.08814061687570864,0.29990934261400976
1.098,3.671952827736413,3.063011470730547,0.23775983141744642,0.21321152368306925,0.21321152368306925,0.3358171212164152,0.09075153073493077,0.30396305441800003,0.09075153073493077,0.3039630544180001
1.1,3.3923524751608736,3.0700757760334443,0.24171489131312562,0.21455512857238326,0.21455512857238326,0.329174851542108,0.09337999617422271,0.307935124746606,0.09337999617422271,0.307935124746606
1.102,3.1290317955325015,3.0765971603041375,0.24581798805473987,0.2158013707449564,0.2158013707449564,0.3225792704553477,0.09602480384252493,0.31182617458748135,0.09602480384252493,0.31182617458748135
1.104,2.8815364059773394,3.0826077285056472,0.25005789980832255,0.21695213351192297,0.21695213351192297,0.3160378331678317,0.09868476796236882,0.3156369014742918,0.09868476796236882,0.3156369014742918
1.106,2.6493746372315763,3.0881386395488564,0.2544240439307852,0.2180093736083715,0.2180093736083715,0.30955720885247195,0.10135872399950456,0.3193680976078761,0.10135872399950456,0.3193680976078761
1.108,2.4320234983280673,3.093220037684416,0.25890637904073077,0.21897509241325036,0.21897509241325036,0.3031434361327686,0.1040455306052718,0.32302062301852213,0.1040455306052718,0.32302062301852213
1.11,2.2289344054961915,3.0978809955882403,0.26349544699603544,0.2198513415274784,0.2198513415274784,0.29680186994900765,0.10674406990258849,0.3265954114300669,0.10674406990258849,0.3265954114300669
1.112,2.0395386415962595,3.1021494686353326,0.26818229359459533,0.22064018959238854,0.22064018959238854,0.2905373272206276,0.10945325065870265,0.3300934402510912,0.10945325065870265,0.3300934402510912
1.114,1.8632525180332495,3.106052259794962,0.2729584903352117,0.22134374057404135,0.22134374057404135,0.2843540285167059,0.11217200556964592,0.3335157461436873,0.11217200556964592,0.3335157461436873
1.116,1.699482216600983,3.109614994529596,0.2778160656995258,0.2219641131813769,0.2219641131813769,0.2782557079377204,0.11489929221660514,0.33686340539798204,0.11489929221660514,0.336863405397982
1.1180000000000003,1.5476282940304444,3.1128621050402274,0.2827475239032324,0.22250344234217065,0.22250344234217065,0.2722455914124263,0.11763409386006853,0.3401375362022392,0.11763409386006853,0.3401375362022392
1.1200000000000003,1.4070898370974374,3.115816823171355,0.287745794669476,0.22296386407085014,0.22296386407085014,0.26632647718882374,0.12037542031593429,0.3433392843867844,0.12037542031593429,0.3433392843867844
1.1220000000000003,1.2772682609353916,3.118501181269388,0.2928042320090979,0.22334751918104312,0.22334751918104312,0.2605007296288156,0.12312230672585701,0.34646982590690006,0.12312230672585701,0.34646982590690006
1.1240000000000003,1.1575707476596788,3.1209360202779832,0.2979165809454086,0.2236565440519951,0.2236565440519951,0.2547703309506014,0.12587381386705931,0.3495303579190544,0.12587381386705931,0.3495303579190544
1.1260000000000003,1.0474133265063386,3.1231410043521493,0.3030769734055636,0.22389306948642954,0.22389306948642954,0.24913688762157724,0.12862902840229187,0.3525220978887213,0.12862902840229187,0.3525220978887213
1.1280000000000003,0.9462236003993896,3.125134641279055,0.3082798868997241,0.22405921064618115,0.22405921064618115,0.2436016918079133,0.1313870629785317,0.35544627362471287,0.1313870629785317,0.3554462736247128
1.1300000000000003,0.8534431271696513,3.126934308006624,0.31352014548893,0.22415706737538715,0.22415706737538715,0.2381657197602959,0.13414705619387832,0.3583041235692655,0.13414705619387832,0.3583041235692655
1.1320000000000001,0.7685294665472907,3.128556280600341,0.31879289940915523,0.2241887216862795,0.2241887216862795,0.23282965721828588,0.13690817185309961,0.3610968935393792,0.13690817185309961,0.3610968935393791
1.1340000000000001,0.6909579065386555,3.130015767973427,0.3240936055170283,0.2241562327886347,0.2241562327886347,0.22759392890570226,0.13966959911261267,0.3638258319012474,0.13966959911261267,0.3638258319012474
1.1360000000000001,0.6202228848808988,3.1313269487648463,0.32941800839107915,0.22406163270954543,0.22406163270954543,0.22245872618983012,0.1424305525491886,0.36649218525873406,0.1424305525491886,0.36649218525873406
1.1380000000000001,0.555839122956379,3.1325030107726834,0.3347621317292576,0.22390693089698518,0.22390693089698518,0.21742400647677218,0.1451902709696447,0.36909720186662986,0.1451902709696447,0.36909720186662986
1.1400000000000001,0.4973424908587076,3.1335561923864987,0.34012225698563553,0.22369410723507033,0.22369410723507033,0.21248952854422376,0.1479480176849042,0.3716421249199746,0.1479480176849042,0.3716421249199746
1.1420000000000001,0.4442906232536287,3.134497825500611,0.34549490700931057,0.2234251089801408,0.2234251089801408,0.20765487503040794,0.1507030803373378,0.37412818931747865,0.1507030803373378,0.3741281893174786
1.1440000000000001,0.3962633062941942,3.135338379430159,0.3508768410693131,0.22310185297377064,0.22310185297377064,0.20291945298314576,0.15345477029946591,0.3765566232732366,0.15345477029946591,0.3765566232732366
1.1460000000000001,0.3528626561569178,3.13608750539261,0.35626503195758175,0.22272622068956757,0.22272622068956757,0.19828252666328333,0.15620242256354958,0.37892864325311715,0.15620242256354958,0.3789286432531172
1.1480000000000001,0.3137131097919757,3.136754081158559,0.3616566529321031,0.22230005740170594,0.22230005740170594,0.193743232264485,0.15894539526179896,0.38124545266350496,0.15894539526179896,0.38124545266350496
1.1500000000000001,0.27846124825535923,3.137346255516606,0.3670490736318789,0.2218251768362401,0.2218251768362401,0.18930057269564116,0.16168306833020496,0.383508245166445,0.16168306833020496,0.383508245166445
1.1520000000000001,0.24677547254419907,3.1378714922374056,0.3724398375945517,0.22130335448136604,0.22130335448136604,0.18495345344271646,0.1644148439580245,0.38571819843939054,0.1644148439580245,0.38571819843939054
1.154,0.21834555121850482,3.1383366132611683,0.37782665335410115,0.22073632782298863,0.22073632782298863,0.1807006909999214,0.16714014613255188,0.3878764739555404,0.16714014613255188,0.3878764739555404
1.156,0.19288205829285923,3.1387478408706797,0.38320739333289094,0.22012579753974484,0.22012579753974484,0.17654101158761912,0.169858420531586,0.3899842180713308,0.169858420531586,0.3899842180713308
1.158,0.17011571894926583,3.139110838647922,0.388580070018782,0.21947342453954088,0.21947342453954088,0.172473080902136,0.17256913379431219,0.3920425583338531,0.17256913379431219,0.39204255833385304
1.16,0.1497966795846425,3.1394307510464556,0.3939428306765862,0.21878083144411462,0.21878083144411462,0.16849550643518438,0.17527177286494827,0.3940526043090629,0.17527177286494827,0.39405260430906297
1.162,0.13169371758989354,3.1397122414436303,0.399293954033755,0.21804960585312855,0.21804960585312855,0.16460683425998773,0.17796584383420747,0.396015449687336,0.17796584383420747,0.396015449687336
1.164,0.11559340508588851,3.139959528566306,0.40463183036603656,0.21728129548953215,0.21728129548953215,0.16080557865489936,0.18065087233041108,0.3979321678199432,0.18065087233041108,0.3979321678199432
1.166,0.10129923963758065,3.1401764212110295,0.409954960392038,0.2164774097061123,0.2164774097061123,0.15709022019573743,0.18332640311333492,0.3998038128194472,0.18332640311333492,0.3998038128194472
1.1680000000000001,0.08863075375088443,3.1403663512044178,0.4152619529154108,0.21563941974581474,0.21563941974581474,0.1534592075929595,0.18599200000127875,0.40163141974709354,0.18599200000127875,0.4016314197470935
1.1700000000000002,0.07742261374574712,3.1405324045719145,0.4205515051397825,0.2147687580214383,0.2147687580214383,0.149910978817341,0.18864724487095338,0.4034160028923917,0.18864724487095338,0.4034160028923917
1.1720000000000002,0.0675237174087155,3.140677350903069,0.4258224037980553,0.21386682052176922,0.21386682052176922,0.14644395515840633,0.19129173691449186,0.4051585574362611,0.19129173691449186,0.40515855743626106
1.1740000000000002,0.0587962986727448,3.1408036709191505,0.4310735196330023,0.2129349679089236,0.2129349679089236,0.14305654454915062,0.19392509194952112,0.40686005985844464,0.19392509194952112,0.40686005985844464
1.1760000000000002,0.05111504646211868,3.1409135822642855,0.436303793820403,0.2119745235162465,0.2119745235162465,0.13974715914710403,0.1965469424520409,0.4085214659682874,0.1965469424520409,0.4085214659682874
1.1780000000000002,0.04436624378548715,3.141009063554533,0.44151224211274304,0.210986774337369,0.210986774337369,0.13651420921251903,0.19915693754326225,0.41014371188063126,0.19915693754326225,0.41014371188063126
1.1800000000000002,0.038446932167256885,3.141091876730486,0.4466979481928676,0.20997297134968865,0.20997297134968865,0.13335610910775492,0.20175474253786635,0.411727713887555,0.20175474253786635,0.41172771388755497
1.1820000000000002,0.033264105582272364,3.1411635877682356,0.45186005243345584,0.20893433004314838,0.20893433004314838,0.13027128748024716,0.20434003810381354,0.4132743681469619,0.20434003810381354,0.4132743681469619
1.184,0.02873393720456462,3.1412255858110223,0.45699775486314204,0.20787203290800124,0.20787203290800124,0.12725817932085548,0.20691251941884628,0.4147845523268475,0.20691251941884628,0.4147845523268475
1.186,0.02478104150000741,3.1412791007897267,0.46211030804554537,0.20678722931081941,0.20678722931081941,0.12431523333281581,0.2094718958962627,0.4162591252070821,0.2094718958962627,0.4162591252070821
1.188,0.021337773485776763,3.1413252196047123,0.4671970105271283,0.2056810353315644,0.2056810353315644,0.12144091880974286,0.21201789096061252,0.41769892629217686,0.21201789096061252,0.4176989262921768
1.19,0.018343566346091588,3.141364900944544,0.47225721185064257,0.20455453392011508,0.20455453392011508,0.11863372030912758,0.21455024234310768,0.4191047762632228,0.21455024234310768,0.4191047762632228
1.192,0.015744308032341718,3.1413989888189224,0.47729030420270835,0.2034087758970698,0.2034087758970698,0.11589214400315231,0.2170687012355204,0.4204774771325902,0.2170687012355204,0.42047747713259015
1.194,0.01349175698403441,3.141428224883939,0.48229571794917264,0.2022447807821111,0.2022447807821111,0.11321472048660483,0.2195730317379898,0.4218178125201009,0.2195730317379898,0.421817812520101
1.196,0.011542996681943028,3.141453259637605,0.48727292433630864,0.20106353890233167,0.20106353890233167,0.11059999785902833,0.22206301009842,0.42312654900075164,0.22206301009842,0.42312654900075164
1.198,0.00985992838280398,3.1414746625626697,0.49222142891329335,0.19986601097395457,0.19986601097395457,0.10804654913879722,0.22453842462982504,0.42440443560377955,0.22453842462982504,0.4244044356037796
1.2,0.008408801081824593,3.1414929312921345,0.4971407684930865,0.1986531288398031,0.1986531288398031,0.10555297382730727,0.22699907527889385,0.425652204118697,0.22699907527889385,0.425652204118697
1.202,0.007159777500788675,3.1415084998707172,0.5020305086585078,0.19742579637435492,0.19742579637435492,0.10311789859278232,0.22944477314524844,0.42687056951960345,0.22944477314524844,0.42687056951960345
1.204,0.006086534701142617,3.141521746182919,0.5068902499797566,0.19618488858415986,0.19618488858415986,0.10073997285192375,0.23187534110958852,0.42806022969374835,0.23187534110958852,0.42806022969374835
1.206,0.005165897768491827,3.141532998615389,0.5117196247843149,0.1949312523950815,0.1949312523950815,0.09841787042552212,0.2342906133736224,0.4292218657687039,0.2342906133736224,0.4292218657687039
1.208,0.004377504902815858,3.14154254201806,0.5165182869772866,0.19366570868035038,0.19366570868035038,0.09615029566201244,0.23669043419952332,0.4303561428798737,0.23669043419952332,0.4303561428798737
1.21,0.0037035021728798597,3.1415506230251355,0.5212859139325766,0.1923890521334274,0.1923890521334274,0.09393598180056836,0.2390746580397489,0.4314637101731763,0.2390746580397489,0.43146371017317636
1.212,0.003128266149375291,3.1415574547934577,0.5260222066236139,0.1911020525084679,0.1911020525084679,0.09177368835945053,0.24144314903589612,0.432545201544364,0.24144314903589612,0.432545201544364
1.214,0.002638152615051006,3.141563221212222,0.5307268947339127,0.18980545731137888,0.18980545731137888,0.08966219064332932,0.24379578013999081,0.43360123745136975,0.24379578013999081,0.4336012374513697
1.2160000000000002,0.0022212695575129287,3.1415680806343946,0.5353997248861582,0.1884999895734156,0.1884999895734156,0.08760029596701069,0.24613243351571398,0.43463242308912964,0.24613243351571398,0.43463242308912964
1.2180000000000002,0.0018672726777504316,3.14157216917663,0.540040461882047,0.18718634941472342,0.18718634941472342,0.08558683928850618,0.24845299995316392,0.43563934936788734,0.24845299995316392,0.4356393493678873
1.2200000000000002,0.0015671816913441245,3.141575603630999,0.5446488879297507,0.18586521481613513,0.18586521481613513,0.08362068243797888,0.2507573785358522,0.4366225933519874,0.2507573785358522,0.4366225933519874
1.2220000000000002,0.0013132157565714118,3.141578484028447,0.5492248119211925,0.18453724017023884,0.18453724017023884,0.08170070773833002,0.253045478041643,0.4375827182118819,0.253045478041643,0.43758271821188194
1.2240000000000002,0.0010986464313925222,3.141580895890635,0.5537680601905947,0.1832030585091617,0.1832030585091617,0.07982582279108226,0.2553172153499588,0.43852027385912057,0.2553172153499588,0.43852027385912057
1.2260000000000002,0.0009176666370154734,3.1415829122037033,0.5582784728309704,0.1818632826288781,0.1818632826288781,0.07799496191127363,0.2575725147474843,0.4394357973763624,0.2575725147474843,0.43943579737636246
1.2280000000000002,0.0007652741871319788,3.1415845951445274,0.5627559052413323,0.18051850517500845,0.18051850517500845,0.07620708440865082,0.25981130807946395,0.4403298132544724,0.25981130807946395,0.4403298132544724
1.2300000000000002,0.0006371685270014794,3.1415859975872413,0.5672002292639302,0.17916929870021442,0.17916929870021442,0.07446117333564083,0.2620335343683861,0.44120283306860053,0.2620335343683861,0.4412028330686006
1.232,0.0005296594136169192,3.141587164415182,0.571611334356104,0.17781621571301964,0.17781621571301964,0.07275623421785675,0.26423913943103544,0.4420553551440551,0.26423913943103544,0.4420553551440551
1.234,0.00043958635574584533,3.1415881336609512,0.5759891216162436,0.17645979049672156,0.17645979049672156,0.07109129739031327,0.2664280758325562,0.44288786632927774,0.2664280758325562,0.44288786632927774
1.236,0.0003642477194698264,3.1415889374950265,0.5803335049398208,0.17510053916213147,0.17510053916213147,0.06946541673591598,0.26860030250425154,0.443700841666383,0.26860030250425154,0.44370084166638296
1.238,0.0003013384899257173,3.141589603081236,0.5846444108348944,0.17373896019418647,0.17373896019418647,0.06787766877673264,0.27075578459552413,0.4444947447897106,0.27075578459552413,0.4444947447897106
1.24,0.0002488957624611659,3.141590153315488,0.5889217827472906,0.17237553504083764,0.17237553504083764,0.06632714717103438,0.2728944943377496,0.44527002937858723,0.2728944943377496,0.44527002937858723
1.242,0.00020525111570723336,3.1415906074623665,0.5931655748350162,0.17101072863157912,0.17101072863157912,0.06481296790182532,0.27501640957080675,0.4460271382023858,0.27501640957080675,0.4460271382023858
1.244,0.00016898909465341535,3.141590981702577,0.5973757519861436,0.16964498993761293,0.16964498993761293,0.06333426813863087,0.27712151365274273,0.44676650359035563,0.27712151365274273,0.44676650359035563
1.246,0.00013891110333229807,3.1415912896027747,0.6015522898932267,0.1682787525284566,0.1682787525284566,0.06189020504986037,0.27920979538179425,0.44748854791025083,0.27920979538179425,0.44748854791025083
1.248,0.00011400407395040166,3.141591542517952,0.6056951762986824,0.16691243330457375,0.16691243330457375,0.060479957092170064,0.2812812491001718,0.44819368240474555,0.2812812491001718,0.4481936824047456
1.25,9.341334210875737e-05,3.141591749935368,0.6098044101114969,0.16554643331648078,0.16554643331648078,0.05910272325554168,0.28333587441531416,0.44888230773179494,0.28333587441531416,0.44888230773179494
1.252,7.641921609868364e-05,3.1415919197679263,0.6138799992486967,0.16418113983381427,0.16418113983381427,0.057757721083674815,0.28537367569198147,0.44955481552579574,0.28537367569198147,0.4495548155257958
1.254,6.241678216468177e-05,3.1415920586039245,0.6179219610054065,0.16281692593593264,0.16281692593593264,0.05644418712272815,0.2873946619987403,0.450211587934673,0.2873946619987403,0.450211587934673
1.256,5.089853718589235e-05,3.141592171919244,0.6219303218443577,0.16145415115789524,0.16145415115789524,0.05516137583985168,0.2893988469324765,0.4508529980903717,0.2893988469324765,0.4508529980903717
